2013-12-02,d113515b-7c0b-4c00-95c5-0d9b55f3f6c3,361084
2013-12-02,d114523d-5b2b-4c00-ace1-4d6423442f53,361084
2013-12-02,d114523d-5b2b-4c00-ace1-4d6423442f53,361084
2013-12-02,d114523d-5b2b-4c00-ace1-4d6423442f53,361084
2013-12-02,d114523d-5b2b-4c00-ace1-4d6423442f53,361084
2013-12-02,d114523d-5b2b-4c00-ace1-4d6423442f53,361084
2013-12-02,d11151f6-f1ae-4a00-8681-719005ebf29a,361084
2013-12-02,d18951a6-a880-4d00-8caa-3991ed0e3e6f,361084
2013-12-02,d1345210-d741-4a00-8f12-45a0a8c3e450,361084
2013-12-02,d199525b-3418-4200-bf3f-9512a5582996,361084
2013-12-02,d150518a-6ad3-4900-b931-d7c45237e201,361084
2013-12-02,d1485196-070a-4f00-bcac-485d7e6a6a2c,361084
2013-12-02,d1485196-070a-4f00-bcac-485d7e6a6a2c,361084
2013-12-02,d12d5212-d79d-4f00-adaa-1d16c19a9836,361084
2013-12-02,d12d5212-d79d-4f00-adaa-1d16c19a9836,361084
2013-12-02,d1115213-0a60-4100-a7e7-1b61494e06ca,361084
2013-12-02,d118515f-a248-4600-9de8-3dcf1ce48bcc,361084
2013-12-02,d1e15272-f7c0-4900-8b83-62063c85d995,361084
2013-12-02,d10b527e-4b74-4900-93bc-8a57e618d652,361084
2013-12-02,d13e5266-726e-4b00-bb7d-b878dbc464c5,361084
2013-12-02,d1ef520e-7308-4700-9dd8-50314867fdab,361084
2013-12-02,d1635220-13e7-4900-b900-c2422594063b,361084
2013-12-02,d197526f-25d4-4400-aa17-b8781ac4dae8,361084
2013-12-02,d18c514f-b56b-4800-98e7-2e04478db1a9,361084
2013-12-02,d15c526b-3b77-4100-a46b-e5b4034cfed3,361084
2013-12-02,d184528a-cf13-4700-bbb5-9d13a3b91c0e,361084
2013-12-02,d1765229-1797-4e00-9ecf-f26cfde1939a,361084
2013-12-02,d1765229-1797-4e00-9ecf-f26cfde1939a,361084
2013-12-02,d1765229-1797-4e00-9ecf-f26cfde1939a,361084
2013-12-02,d1765229-1797-4e00-9ecf-f26cfde1939a,361084
2013-12-02,d1025153-d286-4900-98d4-a648efab40c2,361084
2013-12-02,d1025153-d286-4900-98d4-a648efab40c2,361084
2013-12-02,d1025153-d286-4900-98d4-a648efab40c2,361084
